id,name,active,scrambles,solution,algo_type_id,algo_type,cube_type,group_name,img_link,colors,rotate,pro_only
333_zbll-h_13,13,checked,"L R U R2 U L' U' R2 L U2 R2 U L' U' R
L R U L2 U R' U' L2 R U2 L2 U R' U' L
D U R U2 R D' R' D U2 R2 U2 R D' R' U R'
R' U R' D' R U2 R2 D U2 R' D' R U2 R D U
R U2 R' L' U R U' L U2 R' L' U2 L U L' U L",R' U L U' R2 U2 L' R2 U L U' R2 U' R' L',3_zbll_h,ZBLL-H,333,,,"#FF8A06,#246BFD,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FF8A06,#FF4343",0.0,checked
333_zbll-h_9,9,checked,"B' U R2 U' R' U2 R U' R2 U2 R U R' B
F' U L2 U' L' U2 L U' L2 U2 L U L' F
R' U2 R L U' R' U L' U2 R y' L' U2 L U L' U L",B' R U' R' U2 R2 U R' U2 R U R2 U' B,3_zbll_h,ZBLL-H,333,,,"#FF8A06,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FF4343,#FF4343",0.0,checked
333_zbll-h_25,25,checked,"R U2 L' U R' U R U' R' U' R U' L U2 R'
L U2 R' U L' U L U' L' U' L U' R U2 L'",R U2 L' U R' U R U R' U' R U' L U2 R',3_zbll_h,ZBLL-H,333,,,"#43FF43,#246BFD,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#43FF43,#FF8A06,#FF4343",0.0,checked
333_zbll-h_3,3,checked,R U R' U R U' R' U R U2 R',R U2 R' U' R U R' U' R U' R',3_zbll_h,ZBLL-H,333,,,"#FF8A06,#246BFD,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FF4343,#FF4343",0.0,checked
333_zbll-h_31,31,checked,"R2 U2 L' U' L U' R2 x U2 F R' F' R
R U2 R2 F R F2 r U2 R' U r' F2 R
U' R' D U R2 U' R2 U R2 D' R U' R2 U
R U2 R' U F2 R U2 R' U2 R' F2 R2 U R'",R' F R F' U2 x' R2 U L' U L U2 R2,3_zbll_h,ZBLL-H,333,,,"#43FF43,#FF8A06,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FF4343,#FF4343",0.0,checked
333_zbll-h_16,16,checked,"R2 U B R2 B' U' R2 U2 R2 U B R2 B' U' R2
L2 U F L2 F' U' L2 U2 L2 U F L2 F' U' L2
L U L' U R' U L U' R U2 L2 U2 L U L' U L
R U R' U L' U R U' L U2 R2 U2 R U R' U R",R2 U B R2 B' U' R2 U2 R2 U B R2 B' U' R2,3_zbll_h,ZBLL-H,333,,,"#FF8A06,#246BFD,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#43FF43,#FF4343",0.0,checked
333_zbll-h_34,34,checked,R' U' F U' R2 U R2 U F' R2 U2 R',R U2 R2 F U' R2 U' R2 U F' U R,3_zbll_h,ZBLL-H,333,,,"#43FF43,#FF4343,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#246BFD,#FF4343",0.0,checked
333_zbll-h_15,15,checked,"R' U' R2 U x U2 R' U2 R U2 R F R' F' R2
R' U' R2 U F2 l' U2 R U2 R F R' F' R2
R2 U' F' R2 F U R2 U2 R2 U' F' R2 F U R2
R' U' R U' L U' R' U L' U2 R2 U2 R' U' R U' R'",R2 F R F' R' U2 R' U2 R U2 x' U' R2 U R,3_zbll_h,ZBLL-H,333,,,"#FF8A06,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#246BFD,#FF4343",0.0,checked
333_zbll-h_20,20,checked,L U2 L2 U' L2 U' L' U L' U2 R U' L U R',R U' L' U R' U2 L U' L U L2 U L2 U2 L',3_zbll_h,ZBLL-H,333,,,"#43FF43,#43FF43,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#43FF43,#246BFD,#FF4343",0.0,checked
333_zbll-h_40,40,checked,F U R U' R' U R U2 R' U' R U R' F',F R U' R' U R U2 R' U' R U R' U' F',3_zbll_h,ZBLL-H,333,,,"#43FF43,#246BFD,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#43FF43,#FF4343",0.0,checked
333_zbll-h_36,36,checked,L2 U2 R U R' U L2 x U2 F' L F L',L F' L' F U2 x' L2 U' R U' R' U2 L2,3_zbll_h,ZBLL-H,333,,,"#43FF43,#FF4343,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FF8A06,#FF4343",0.0,checked
333_zbll-h_4,4,checked,"R' U' R2 U R2 U R' U2 R' U2 R' U R2 U R2 U' R'
R U R2 U' R2 U' R U2 R U2 R U' R2 U' R2 U R
F U x R' U R U' x' R U' R' U x R' U R U' x' R U' R' F'
R U' R U R U R' U' R' U' R2 U' R U R' U' R U' R'
R' U R' U' R' U' R U R U R2 U R' U' R U R' U R
R' U R' U' R' U' R' U R U R' U2 R' U' R U R' U' R U' R'
R' U' R U' R U R2 U R U' R U R' U' R U R' U' R U' R'",R U R2 U' R2 U' R U2 R U2 R U' R2 U' R2 U R,3_zbll_h,ZBLL-H,333,,,"#FF8A06,#43FF43,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#246BFD,#FF4343",0.0,checked
333_zbll-h_5,5,checked,"L' U' L U' L' U L U' L' U2 L
R' U' R U' R' U R U' R' U2 R",L' U2 L U L' U' L U L' U L,3_zbll_h,ZBLL-H,333,,,"#FF8A06,#FF4343,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FF8A06,#43FF43,#FF4343",0.0,checked
333_zbll-h_12,12,checked,"L' R' U' R2 U' L U R2 L' U2 R2 U' L U R'
L' R' U' L2 U' R U L2 R' U2 L2 U' R U L'
D' U' R' U2 R' D R D' U2 R2 U2 R' D R U' R
R U' R D R' U2 R2 D' U2 R D R' U2 R' D' U'
L' U2 L R U' L' U R' U2 L R U2 R' U' R U' R'",R U' L' U R2 U2 L R2 U' L' U R2 U R L,3_zbll_h,ZBLL-H,333,,,"#FF8A06,#FF4343,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#246BFD,#FF4343",0.0,checked
333_zbll-s_36,36,checked,L' U' R' U2 L U2 L U2 L2 U2 R U L2 U' L',L U L2 U' R' U2 L2 U2 L' U2 L' U2 R U L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF8A06,#246BFD",0.0,checked
333_zbll-s_61,61,checked,L' U R' U L2 U L2 U L2 U2 x M,M' x' U2 L2 U' L2 U' L2 U' R U' L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#FF4343,#FF8A06,#246BFD,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-s_38,38,checked,L2 D' L U2 L' D L U L U' L' U2 L,L' U2 L U L' U' L' D' L U2 L' D L2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#246BFD,#246BFD",0.0,checked
333_zbll-s_23,23,checked,"R' U' R U2 F' R' F U2 F' R F R' U R
B' R' F R B R' F' R2 U2 R' U' R U' R'",R' U' R F' R' F U2 F' R F U2 R' U R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#FF8A06,#FF4343,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-s_12,12,checked,R2 U' R U R U R' U2 R U R2 U R2,R2 U' R2 U' R' U2 R U' R' U' R' U R2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF4343,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF8A06,#246BFD",0.0,checked
333_zbll-s_63,63,checked,M U' L U2 R' U L' U2 L U' R U' R',R U R' U L' U2 L U' R U2 L' U M',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF4343,#FF8A06,#246BFD,#FFFF49,#43FF43,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-s_45,45,checked,L' U R U' L R U R U R U' R' U' R2,R2 U R U R' U' R' U' R' L' U R' U' L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#43FF43,#246BFD",0.0,checked
333_zbll-s_52,52,checked,L U2 L' U2 R' U L U' x M,M' x' U L' U' R U2 L U2 L',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-s_59,59,checked,"R U R' U R' F U' R2 U' R2 U F' U R
R U2 R D' R U' R' D R' U' R' U R' U R
R U R' U2 R' D' R U' R' D U' R2 U' R2 U2 R",R' U' F U' R2 U R2 U F' R U' R U' R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-s_9,9,checked,"R2 U R2 U R U2 R' U R U R U' R2
R U R U R' U R2 U' R' U R' U2 R' U' R'
R U R U2 R2 U' R' U R' U' R' U' R' U' R'",R2 U R' U' R' U' R U2 R' U' R2 U' R2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF4343,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-s_47,47,checked,L U2 F L' U' L U L F' L' U2 L',L U2 L F L' U' L' U L F' U2 L',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF4343,#246BFD",0.0,checked
333_zbll-s_29,29,checked,L' U R' U R2 U' L U R' U2 L' U' R' U2 L R,R' L' U2 R U L U2 R U' L' U R2 U' R U' L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF4343,#246BFD",0.0,checked
333_zbll-s_70,70,checked,R U2 R' U R U L U' R' U L' U R U' R',R U R' U' L U' R U L' U' R' U' R U2 R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#FF4343,#FF8A06,#246BFD,#FFFF49,#43FF43,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-s_48,48,checked,L2 U' L' U' L U L U L R U' L U R',R U' L' U R' L' U' L' U' L' U L U L2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF8A06,#246BFD",0.0,checked
333_zbll-s_22,22,checked,"R2 F' R2 U R2 D' F' D U' F' U F2 R2
B2 L2 U L' D U' L' u' L2 U L2 F' L2",R2 F2 U' F U D' F D R2 U' R2 F R2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF8A06,#FF4343,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-s_69,69,checked,R' U' R U' R U R D R' U' R D' R U2 R,R' U2 R' D R' U R D' R' U' R' U R' U R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#FF4343,#FF8A06,#246BFD,#FFFF49,#43FF43,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#43FF43,#246BFD",0.0,checked
333_zbll-s_10,10,checked,"R' U' R2 U R U R' U' R' U' R2 U2 R
L U L' U L U2 L' y L' U2 L U L' U L
R U R' U R U2 R' U R' U2 R U R' U R",R' U2 R2 U R U R U' R' U' R2 U R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF4343,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF8A06,#246BFD",0.0,checked
333_zbll-s_31,31,checked,R U L' U R U' L U' R U' R U R' U2 R2,R2 U2 R U' R' U R' U L' U R' U' L U' R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#43FF43,#246BFD",0.0,checked
333_zbll-s_42,42,checked,"R' U2 R' F' R U R U' R' F U2 R
L' U x M U' L' U' L' U L U L2 U R'",R' U2 F' R U R' U' R' F R U2 R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF4343,#246BFD",0.0,checked
333_zbll-s_34,34,checked,L U L' U R' U2 L U2 L' U2 L R U2 L',L U2 R' L' U2 L U2 L' U2 R U' L U' L',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF8A06,#246BFD",0.0,checked
333_zbll-s_56,56,checked,R' U' R U' L U2 L' U R' U2 L U' x M,M' x' U L' U2 R U' L U2 L' U R' U R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-s_51,51,checked,R2 U R U2 R2 U x' M' U' R2 U L' U R,R' U' L U' R2 U M x U' R2 U2 R' U' R2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-s_24,24,checked,L U F2 U L2 U' L2 U' F2 L2 U2 L,L' U2 L2 F2 U L2 U L2 U' F2 U' L',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF8A06,#FF4343,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-s_21,21,checked,L' U2 L U' R U2 L' U' L U2 R' U' L' U L,L' U' L U R U2 L' U L U2 R' U L' U2 L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF8A06,#FF4343,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#43FF43,#246BFD",0.0,checked
333_zbll-s_18,18,checked,L' F2 L2 U' L' U2 L U' L' U' L' F2 L,L' F2 L U L U L' U2 L U L2 F2 L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF8A06,#FF4343,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-s_57,57,checked,"R' u' R U' R' U R' u R2 f R2 f' U' R'
L U2 R' U L2 U' L R U2 L' U' L U L U' L'",R U f R2 f' R2 u' R U' R U R' u R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-s_1,1,checked,"L2 U' L U' L' U2 L' U2 L' U' L U' L2 U' L
R2 U' R U' R' U2 R' U2 R' U' R U' R2 U' R
L2 U' r B' r' U2 r' x2 B2 r' U' r B' r2 F' r
R' U2 R2 U R2 U R2 U2 R' U R U R' U R U2 R'
M2 U' M U2 M' U' M2 U R U2 R' U' R U' R'
R' D' R D R' D' R D U' R' D' R D R' D' R D U' R' D' R D R' D' R D",L' U L2 U L' U L U2 L U2 L U L' U L2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF4343,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-s_3,3,checked,R U2 R' U' R U' R',R U R' U R U2 R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF4343,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-s_67,67,checked,R2 D R' U2 R D' R2 U' R U' R',R U R' U R2 D R' U2 R D' R2,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF4343,#FF8A06,#246BFD,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FF4343,#43FF43,#43FF43,#246BFD",0.0,checked
333_zbll-s_33,33,checked,F' U' L F' L' F L' U L U' L' U L F,F' L' U' L U L' U' L F' L F L' U F,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#43FF43,#246BFD",0.0,checked
333_zbll-s_26,26,checked,R U2 L' U R' U' L U' R U' R',R U R' U L' U R U' L U2 R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#246BFD,#246BFD",0.0,checked
333_zbll-s_28,28,checked,"F R U R' U' F' y' r' U' R U' R' U2 r
R' F R F' U2 R U' R' U' F R' F' R
r U' r' F U' r' F' r U2 F' r U r'
F R U' R2 U' R U' R' U2 R2 U R' F'
F' L' U L2 U2 L' U' L U' L2 U' L F
R2 U R' F' U2 R' U' R U' F R U' R2
f U R U' R' f' U r' U' R U' R' U2 r
F R U R' U' F' U' r' U' R U' R' U2 r
R2 U' R U' L R U' R' U L' U R' U R2",r' U2 R U R' U r y F U R U' R' F',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF4343,#246BFD",0.0,checked
333_zbll-s_35,35,checked,L' U' L U R U' L' U R' U R U' L U R',R U' L' U R' U' R U' L U R' U' L' U L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF4343,#246BFD",0.0,checked
333_zbll-s_39,39,checked,R U R U' R2 D U2 R' U' R D' U R,R' U' D R' U R U2 D' R2 U R' U' R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#246BFD,#246BFD",0.0,checked
333_zbll-s_30,30,checked,R' U' R U' L U' R' U L' U2 R,R' U2 L U' R U L' U R' U R,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#FF8A06,#43FF43,#FF8A06,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#FF8A06,#246BFD",0.0,checked
333_zbll-s_49,49,checked,"R U2 R' U2 R U' x' M' U' R U L' R'
R U2 R2 F' R U R U' R' F R U R' U2 R U' R'",R L U' R' U M x U R' U2 R U2 R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-s_43,43,checked,R U R' U R2 D' R U' R' D R' U' R2 U2 R,R' U2 R2 U R D' R U R' D R2 U' R U' R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#246BFD,#43FF43,#FF8A06,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FF4343,#FF4343,#43FF43,#246BFD",0.0,checked
333_zbll-s_53,53,checked,L' U' L U' L' U' R' U2 L U' L' U2 L R,R' L' U2 L U L' U2 R U L U L' U L,3_zbll_s,ZBLL-S,333,,,"#FFFF49,#43FF43,#43FF43,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF8A06,#246BFD",0.0,checked
333_zbll-s_8,8,checked,R U2 R2 U2 R2 U R2 U R2 U' R',R U R2 U' R2 U' R2 U2 R2 U2 R',3_zbll_s,ZBLL-S,333,,,"#FFFF49,#FF8A06,#FF4343,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
